Season:,Champion:,Rarity_Score:,Rank:,Image:
2,754,84.99994312,84,https://ergotokens.org/#/?token=d6751e8a5bc6ea19c6845d4fbeffdca7dd26b6b44b99573a12ff5c4194d98fc6
2,755,68.65565904,753,https://ergotokens.org/#/?token=d6a114c1ded2b9cc94cc33078a48337ec2426cef6f1fb55a3b8cf7f831344ed8
2,756,79.87828741,199,https://ergotokens.org/#/?token=d6ce09348fe2712b18af8b32ffb6fba1a2b182df94d3b421440b5fcaf509412c
2,757,76.75211599,307,https://ergotokens.org/#/?token=d73d74a1877851bb23b4eb3cb4e8f3dca89f23f441181da50f8f0fd222c864af
2,758,75.78322827,350,https://ergotokens.org/#/?token=d98d4f53b4ba22240f3f95526e985071a0003429a68b8a7a6a96ff9ddeab0962
2,759,66.58240373,925,https://ergotokens.org/#/?token=da9083eab23f648cb2760f152ceab57f4060e66a264ddd331272bfab110a8cbb
2,760,63.13588877,1152,https://ergotokens.org/#/?token=dc659546e022a7aee13e92e2cbe24050cb5a8f547b638215b19218d5d3ea7920
2,761,60.12705927,1348,https://ergotokens.org/#/?token=dc9e90815c014e53b01926111cdd47733f1070b00564b7390098a57dffe5f318
2,762,62.91919287,1166,https://ergotokens.org/#/?token=dd9294d5dab9df8a33c09f27bb201070f8022c9b979e1b42eb14f57f865ace5d
2,763,62.86969607,1170,https://ergotokens.org/#/?token=de5d38ca8ed26810be3cd1526c8563b6ef1a326e059c2ffdd26a624f227cb477
2,764,67.72825236,833,https://ergotokens.org/#/?token=e13bcc5c974e7c0ea970acbdcbc6365a5d77d0a088b17b6fd96adb78b85f375a
2,765,89.33343976,41,https://ergotokens.org/#/?token=e17aab77465def5edc39a819cd05485f485fbe5249ab74d0848a9f2fc197c316
2,766,64.84622262,1047,https://ergotokens.org/#/?token=e1cb5b411233cfced07d6527265f1ab24115107ed1265224f2d05eab011ba32a
2,767,66.66298004,918,https://ergotokens.org/#/?token=e1ec974af1ca9895378c189983ea1059dfe08e4c21f5b530e37935cd3e77540b
2,768,77.4980244,282,https://ergotokens.org/#/?token=e244b39af2384499232d56177af0632d933ff3f2dce6d9ceaf48eaaf68ba100a
2,769,70.94789956,607,https://ergotokens.org/#/?token=e25dbd7520c85a6c17afa0590b94553745b0dc937e6f10b25e7920e0dbef2cad
2,770,71.99950059,542,https://ergotokens.org/#/?token=e507f9191f68aaa45098bf1a82b1f03217f5158f364a2293b4e63554fc21d78a
2,771,68.29037344,780,https://ergotokens.org/#/?token=e5d4b425b44e970ef91fa56acaf75f42897a55e6416be8b8d10fd89b21a4f387
2,772,59.34804712,1393,https://ergotokens.org/#/?token=e5e43d1414c4a49c3d960c9ef3c891ab93c4f5ccc817c03cebdbc2883097da6c
2,773,62.36077378,1203,https://ergotokens.org/#/?token=e62c2351fcb03991a686eede2ea4fcef4cbae5552a4d615187eaf7be2d9096ae
2,774,68.06350901,801,https://ergotokens.org/#/?token=e7c9fdc62bd765a6df20a6d8def2cea4a702417e8bc13f975df6a549d6be9021
2,775,60.42969131,1330,https://ergotokens.org/#/?token=e9233a661735cd8e6fbbdc623a9b1330714774b1e3f6853d759c73ee29bd4477
2,776,71.55188156,569,https://ergotokens.org/#/?token=ea735170a511bff1141375ae0a4a5b1237cd9f300faccdf50d1ab1a3e9c2e114
2,777,71.54084085,571,https://ergotokens.org/#/?token=ec619daf94ca907bf74874f303aa1438bf93dc91d4aafa6748896921685ba2a1
2,778,73.28302143,457,https://ergotokens.org/#/?token=efe1fc71601e1e7bdebad953faca217e1bb1f44759058d3b00b7f77e32411bbb
2,779,65.54035327,992,https://ergotokens.org/#/?token=f01efa22c75e3759d067d39b08434caedcafbfc85dda8869061b749a7fae8e1e
2,780,70.29429078,643,https://ergotokens.org/#/?token=f0a6e3455d1edc916e79432b39d615c5895619c2032825426bc0a2c59cf4858d
2,781,67.74181809,831,https://ergotokens.org/#/?token=f201c8ac2a1a862ea1220487435e9b318521d34b8f14b7b40ac0c788aadfffec
2,782,65.47087165,996,https://ergotokens.org/#/?token=f3d4783054faba4514bd682a00923a829dce24ae1b6b3a50ef8d7fa55ef49ff8
2,783,67.18410617,884,https://ergotokens.org/#/?token=f65870542c360051f0907030844b09989967b0593220766e8f8dae5b63d96beb
2,784,63.93605998,1100,https://ergotokens.org/#/?token=f6c7811ee8102f565d16de5139669aa0eb3a316932199e5726dfbe8270bca091
2,785,80.70787249,173,https://ergotokens.org/#/?token=f6dc1be3c9e06bed7211aa71879cd992825bdd808e9c94d223d44bbd03d729bb
2,786,66.24333395,946,https://ergotokens.org/#/?token=f7beb5b8d158c08977f205eb6eb40568f7fd9cc14a38de7807dfbe42d1581c88
2,787,61.44424147,1263,https://ergotokens.org/#/?token=f8c3dba028124acca91f73c07a18fffe178a044c9f3c0fbae8a779181f0f9fef
2,788,92.12824391,25,https://ergotokens.org/#/?token=fb273f73054e16beebf82d0130fcb8d9c85b4d80dd93db6eca5caac22b47e222
2,789,72.18824632,529,https://ergotokens.org/#/?token=fbc0e51e9651bed4139e0e2e92649126cd457df4e4585096371ea1a03a87f331
2,790,65.13502853,1023,https://ergotokens.org/#/?token=fcaae42c43696c25fd0e66e2ff3842b6fb24e5d90f5fb2523a22c0f7463e4103
2,791,81.64271473,147,https://ergotokens.org/#/?token=fceb24e1eaf2eb78579dce7e63842a90ee5b8ecaee6bae07b67174576d598f7a
2,792,75.93801937,343,https://ergotokens.org/#/?token=fe27c021d0a9957460a981dee1a844c8a9c5629008bf33c47e466d3f0e4ccf7f
2,793,54.72656754,1497,https://ergotokens.org/#/?token=fe31043b5e827f63ff89ee0ef771766ebc065c8df9910aa2df8ef4ce744e4fb5
2,794,73.47974266,448,https://ergotokens.org/#/?token=fea1fbd43cf9314452dd4e261e1cfb97adffd34076ff46dbb3699f4e705e3ba2
2,795,67.24224721,876,https://ergotokens.org/#/?token=00555c0ea46f29fdae16310b40cefe2582b09692333510f74c95850928be396d
2,796,64.51733973,1063,https://ergotokens.org/#/?token=01e3558179ecd07f1317667de856bbcbe49a12a10114c965fdabc2e45eb1e3ce
2,797,53.66485972,1500,https://ergotokens.org/#/?token=0247f428f957d16ec9a4af30cb63863778b4c227d798baabb6cd00343c86f5a4
2,798,67.43611465,861,https://ergotokens.org/#/?token=02b87ee1df4551b73baf4d243b6970e28737f3a08df7895604f57a05c2cac984
2,799,57.9233838,1453,https://ergotokens.org/#/?token=0454e1413d63b2cf30f504e1b95ad1f44519cb8da6168b2b14db316c7a25c7fe
2,800,63.49058702,1129,https://ergotokens.org/#/?token=051d460461f1c6eeb8ff7dd64f9b72d766bdc57d8791bbc226289c8286fd99b6
2,801,70.74296329,617,https://ergotokens.org/#/?token=06487d45dbc88a3eec347924c3640beb657dac3861092f49dea5f20f2b719a0a
2,802,75.12310739,386,https://ergotokens.org/#/?token=0ab7f25e5a9959d2b122688fdb86280718dd469240822be3d0928b8b051bbd60
2,803,72.65977554,494,https://ergotokens.org/#/?token=0b1a8259047495c96a47161c09b802db83662a56d2282cc5b0402c5ffecb6b3a
2,804,70.84478841,614,https://ergotokens.org/#/?token=0b9a11abadbcf9f7cc75c9e72498967de52ddf8c772c95e8a8aabe2c07cbf751
2,805,77.0774852,291,https://ergotokens.org/#/?token=0d084c6f03a6302b2a7a5bd23b3452c7ecdc068dd21d58db1e708deb91c6e17e
2,806,77.06274734,292,https://ergotokens.org/#/?token=0d925277fd43ee25bd136253c059dbeae2b491cd70b3a93f2fc7d6f3415f4b37
2,807,71.341564,583,https://ergotokens.org/#/?token=0f1069d75c63eb9a14b36a48f1972d65b60d994cc593fb8e28f0ff50143acd35
2,808,56.39655286,1482,https://ergotokens.org/#/?token=0fe81c6617374e56820123b393261c6620fc72a2844fd918087b5e345a559282
2,809,65.28881894,1005,https://ergotokens.org/#/?token=10cbeeb021d0834fda36c1f9afb77791a82ac6e559a5d6b0f491bc9229b9027e
2,810,69.03563438,720,https://ergotokens.org/#/?token=10dae79bbbbb5a8f279175275ee437026ef35d83171ac7041a3c816eb880abd0
2,811,78.41759312,251,https://ergotokens.org/#/?token=12a4e19fece6cd186ba670f6cb03ee952fadbcc9bffb3de7df026e90b963a59d
2,812,81.76081385,145,https://ergotokens.org/#/?token=135431367f8e64b8c9d8fc161464eba191c0c397fe8ee3eae44e738e62a377ac
2,813,74.22295544,413,https://ergotokens.org/#/?token=14e86e33a93309d9042f195010946c97fb0684614a108577cd025582fbad2208
2,814,60.20404364,1346,https://ergotokens.org/#/?token=16edd5697bec596a4cb33d79487a26778b70cee724a75b69a1ac0b2001793dce
2,815,72.4181767,510,https://ergotokens.org/#/?token=173f69902e92b236f31028d4b2d13d84e0e7043017e205f03efa4a0cbbf07095
2,816,62.54695602,1192,https://ergotokens.org/#/?token=17977d49132a287d8faa43ae40399716be241936c49075e901126921d3367279
2,817,73.96614184,421,https://ergotokens.org/#/?token=19179a649e49f52872be9fe0d7b5634e4ff795770aeb851305a39cd333a34d08
2,818,63.84744286,1104,https://ergotokens.org/#/?token=1972543b3d66dd64858264e7e9d411d6eb3900ddc2527e4d5bed1f965e416672
2,819,72.79881783,483,https://ergotokens.org/#/?token=198af8f89c640199016769cd134e63da8bd5797faf37d2694d5ccf34a99e2b70
2,820,76.64906081,314,https://ergotokens.org/#/?token=19e7d9aeb8ae6745c31f5ca7b8533fcf445b28eb35aea3e7929517cef2117a76
2,821,79.80865053,203,https://ergotokens.org/#/?token=1b7b5b32ba396aadc6bb384df6648eb6e8a27d37b7a4ec6ad1d1c8a7a323adad
2,822,81.20618635,160,https://ergotokens.org/#/?token=1ce6b95d281e070dcd6423821366d01f9c446b1ad9eb7ba41acf1daf4cf10fea
2,823,60.69367247,1312,https://ergotokens.org/#/?token=1d94c03d222b2cd268af9c8279ae53c63436f7dc78bffafac14a8a68eeaac7b4
2,824,80.92426508,169,https://ergotokens.org/#/?token=21fad54df9b3ea671f4e111094556fd29a6a46a1a8b4327e6ab9f6801d8fefe5
2,825,61.53947247,1257,https://ergotokens.org/#/?token=22f0502c342377c085d56d87b5ede4717b09c34a0ff5a20dc79413e6bb63822d
2,826,62.27279632,1208,https://ergotokens.org/#/?token=2639137985d88e9eb1906969b66e6b61e047faad925b16817c43b89a0d0f3f01
2,827,76.60327717,316,https://ergotokens.org/#/?token=2716302cf8ee083f4b41d49d5a94d017bb2748c22da94d40e39fc901e313e7d5
2,828,62.030059,1225,https://ergotokens.org/#/?token=279cb4b332e1da264edc02d22b42107c0534f50f80193cbe528265ceb2245dd1
2,829,56.84389508,1474,https://ergotokens.org/#/?token=288648979c70c5f531975629f75fb6502f29bd7742cad5330459d75e80160f87
2,830,80.79269132,171,https://ergotokens.org/#/?token=2a8d5195a2bd3aadea12522022fd04e1904798330eefb36cd3e25f8d1796294c
2,831,62.77063997,1174,https://ergotokens.org/#/?token=2af18c20cc3d297f384fa523779c157990f02f540d9d5dc6e819c01149e6e97e
2,832,73.10704728,469,https://ergotokens.org/#/?token=2b06837d6b6da286ff7ad0358eb45ba8a108601a720ea194f461479f01c5259b
2,833,80.2251245,184,https://ergotokens.org/#/?token=30811063f804671ae40dcff737658acb65e574b76dcffb79b9cd2c9a7dc7f50d
2,834,76.48297547,321,https://ergotokens.org/#/?token=32bfb9c8da986eec1c3ad0342581eb20ea0c8f180c92d9ca31c6cc9080d72e4d
2,835,70.91038339,612,https://ergotokens.org/#/?token=33d7320e5788a4d7a3eabe8d396bb2481f60937259a786cc8f30aa8aa944cc62
2,836,58.46990582,1429,https://ergotokens.org/#/?token=349a3704335cc8961847c019e786865fa82c23cb68d1036cfe1eb9cdbd551ac3
2,837,61.06133955,1294,https://ergotokens.org/#/?token=34c5dc756444d65a08daaf820f68253b130a66dd99f6d954ce4a83c58b3ef70d
2,838,67.46372971,857,https://ergotokens.org/#/?token=352b621a0f62b0371b123e741cd062138ba9f33a4c200ffa3077d5f67ea6dbdf
2,839,66.5692945,926,https://ergotokens.org/#/?token=367a3a0b91b247db36465a6f8f10c888c06031d044e946f17c240e32fcf6134b
2,840,58.37103295,1434,https://ergotokens.org/#/?token=36def34644c7d09e104df0a8c0cffe601924d57a4e56dc857b202136e432fa56
2,841,81.58374891,149,https://ergotokens.org/#/?token=370904fc30a284016344fad4471e6ee15339138e5874dc3d2917530d25e8679f
2,842,75.27268954,376,https://ergotokens.org/#/?token=399cf41b21d3a767f2abf1236f59bb99654a12c1e10d80fbd83f2f48a6f91cc5
2,843,69.94997835,660,https://ergotokens.org/#/?token=3af532e5e001f0e746ee41f6f43695bbe466bd205b9b27e2b4a88ed35592cf89
2,844,70.12915456,650,https://ergotokens.org/#/?token=3cc304bb4a04aca4b5b6c879bf23956c038e0af9fbd1a6fa1e2092bc65442d39
2,845,71.09361218,596,https://ergotokens.org/#/?token=3f7a7c465e4b9fcb14b733534002449ffec5bc8d56932b317a9a6a14bb1d04c6
2,846,76.61607204,315,https://ergotokens.org/#/?token=411544485b57668f3e12ccddd155fe2ee5775cbe5a71929c56d74db3e9b1a8b0
2,847,63.96682957,1097,https://ergotokens.org/#/?token=43d2a26b8a8efb75c4388f00ac3aea77df89f5888bcba59fc59c362e4755db97
2,848,89.55184538,39,https://ergotokens.org/#/?token=49b4c7de88c11a6c38cfa8dcf39cf2afdc41b73365f922eb1a9441179ae9d2cf
2,849,61.40818581,1266,https://ergotokens.org/#/?token=4ad0f0a72edd0e77dc57693f94502feaae675ae504eaabd0808a1669f7345f6e
2,850,58.6510034,1420,https://ergotokens.org/#/?token=4b6e6aac9eb2b058544f83cbb22bcac386331586a3a8db9556fa73986382a1e5
2,851,58.84692513,1412,https://ergotokens.org/#/?token=4d116f59927093be6cbb31eb3cf01308d3f68f0b9a863a1fea9be1a72b345b18
2,852,72.0420914,539,https://ergotokens.org/#/?token=4d67251b5e684c0e3ba62dc5bab53898de92833a95f4be3db526e146aafc87c5
2,853,69.85626917,664,https://ergotokens.org/#/?token=4e6aa67acc3f9f4b247f330fd6b0b2e7e86597b9beaf74560eabe55909d384c1
2,854,83.63162462,107,https://ergotokens.org/#/?token=4f7aafb118ddcc65ea4991a95cd798dfcd4d11a59117218a546b970fc094468c
2,855,81.13402185,165,https://ergotokens.org/#/?token=4fe09492d8583fd43ea6215a4204e12c9a1e02d19932dd0c4f0948fdfeace792
2,856,71.96635169,544,https://ergotokens.org/#/?token=533d3ad058396afab34c0e64476446072210c52f28987a1cb798b0bb68c69294
2,857,74.16549679,415,https://ergotokens.org/#/?token=54d3f222e365d18d593dac39ae26d559f86493d5c2c0e0903804f71013cb3486
2,858,79.42018481,220,https://ergotokens.org/#/?token=55114588427649a37cc04f3ac5a6c01b1c27ee8173a53f651d4b69189f0cb5f8
2,859,75.22548354,379,https://ergotokens.org/#/?token=5536447c13af2acc0e863012460fa736d97962e45125d249f30653c406cb394c
2,860,80.20482941,186,https://ergotokens.org/#/?token=5668c4cf8bd6be18faf142ab2b023c7541cfb0016af70a8b23ecfd856779a365
2,861,65.1558737,1019,https://ergotokens.org/#/?token=576286ae5b83463b66812dfed35b23155af0b4321cdb2b7421f19bf45148dfed
2,862,69.60005291,687,https://ergotokens.org/#/?token=598e47aa66056b0ff186bbdc20ce7ffdc1fbd2ac2caf28d3c23eff41ac9dbbac
2,863,67.69766852,836,https://ergotokens.org/#/?token=5adf060fea16b8dd9cf95a040b3be675d99925c71442804d2b97ba7d282107a1
2,864,72.63838802,495,https://ergotokens.org/#/?token=5bdbe13da82f0d670d966ed39419e6e636f3f8348789736ee35f9d438d5c5e09
2,865,79.07984293,231,https://ergotokens.org/#/?token=5d73c2aaac557ccaa789030f3ad42b7010ebfbb0e15c0bf4ea534e49c02b6020
2,866,60.43928415,1328,https://ergotokens.org/#/?token=5e9bccda667dd05666d4a01f341d995540aa4cea6ebf3a33aff9658491b6db4f
2,867,82.55605414,128,https://ergotokens.org/#/?token=5f54f4ddc909158cfdba4b6df70886cdb065e2d05bfdc329fbb34b818356be61
2,868,94.19016073,12,https://ergotokens.org/#/?token=5f6e16ad0d9fadedc85261bfbedd2f4c4fd5728bf25823786336acd6a0873bc1
2,869,65.06792555,1026,https://ergotokens.org/#/?token=615d938e3afc6ad9ef5baf645d30be8c47a31ae3f5da4e36c9f81ce4da14c814
2,870,68.80389633,738,https://ergotokens.org/#/?token=623307572188e94ea96be032d5a738e6025c36230775ee62476914b1a0eb8d3c
2,871,76.6806345,309,https://ergotokens.org/#/?token=63654023414fd5466a78004bc4bea8010721883173c0591bd4f481adc36cdf0f
2,872,61.42419098,1265,https://ergotokens.org/#/?token=68e2200c3bd216ed51ff29694fb23ca1b0ad74e1a9edf97ed31d826d20851bc3
2,873,69.60143586,686,https://ergotokens.org/#/?token=6bacc149f8b61d2352a9d0d834c8000bc3cb8627ed8e4c7706a6bf08cf6a8be6
2,874,68.7471108,746,https://ergotokens.org/#/?token=6de5004e39372f8a7faac282dccf724781f9a1545dec2b9731c40931ec7445a1
2,875,93.5029584,15,https://ergotokens.org/#/?token=6de5917b07714dd2cd260dab43dbf8e501db9350e4e7f43c3b6cd1bcbd862e48
2,876,70.04670382,656,https://ergotokens.org/#/?token=6e934b58e0460135580857dac2eab9ab3eaa6c86589c37f6f06bfbbe1f5310c6
2,877,65.91086556,962,https://ergotokens.org/#/?token=6ea09ab1361919c9e6f30c5b4a5f12b984cbe03f1c55eb39fd1684198ed0a79c
2,878,59.12041054,1401,https://ergotokens.org/#/?token=70d45a5a298a3ab8bfe2201190834d86e7a525208a5d232588393e81d1cd7e20
2,879,70.21906562,646,https://ergotokens.org/#/?token=74cd6660f4e924c5dd471fb4328244f5509408e4de61a5cc42c9addfdbffb5ce
2,880,60.28767789,1339,https://ergotokens.org/#/?token=759692e2bb40310ced36b2c337cba7a0395ba7c51cfd2251c9ad026e0dff3b0e
2,881,74.66276193,398,https://ergotokens.org/#/?token=7790dcc48d279c36959b64299a5cf4137134e54818c50e758af3f903effb422a
2,882,77.83800188,270,https://ergotokens.org/#/?token=7926a9a8239159f8d5e6bc227333352d6cd44855ddb3975d8c084ad346a44fb5
2,883,66.24310411,947,https://ergotokens.org/#/?token=792e596bc36296a493089e9042ee62a1d5c7f5240676196864f8df8d35ccd64d
2,884,60.90120525,1300,https://ergotokens.org/#/?token=795a489eef8ab42a2e34ffc2134664df835b59b39d1da4d1e7fb92e61552f4f8
2,885,75.46247515,371,https://ergotokens.org/#/?token=7a89f3421b3de93c04d43e840f9fc57d38f2abc8ba9ccd8d52799dde776ded70
2,886,55.45028772,1494,https://ergotokens.org/#/?token=7b1f00f839a3cc0cfcf6c7693ee91a022381643b43ac33ae23da983ebd4470c4
2,887,59.89158035,1366,https://ergotokens.org/#/?token=7d1e27c8dd4e5e280f891e518ad750788521be3cd52388f1091bad694a2e5b30
2,888,60.63917734,1316,https://ergotokens.org/#/?token=7dc9b15b4c0165d071a433143db3b13a79063cd5f74fc934f4c04cd5f48a36a2
2,889,64.97969028,1033,https://ergotokens.org/#/?token=7f5def2ec19225ebf2f0d48f4a53b4edf50e5b9cfa9921f145165a477c6e6a76
2,890,57.17347371,1466,https://ergotokens.org/#/?token=827a992a08085ab265f84e6f89a340acbf77e748e9fff49a71202b0a72169e60
2,891,73.83719973,431,https://ergotokens.org/#/?token=8338265e7111022d554d5ed9c04586984ba8429efff3345e2ca0a924f5eaa45e
2,892,64.05505816,1091,https://ergotokens.org/#/?token=83a31411448b80d13dbb85db683b0722b730be6fb5ca7fb7eae3cf7e21ab7375
2,893,61.66976633,1249,https://ergotokens.org/#/?token=8595f015a95c71022ac51dc054263663294e11cd59e1e1c5e50bd516df384a38
2,894,70.82761134,615,https://ergotokens.org/#/?token=85f900d47eecbb0360204aaa8767b034dc40965e3597f2ffd41bfc8c1e318032
2,895,55.47156724,1492,https://ergotokens.org/#/?token=86c35cb6cf9904ed325374cecf7b3b097bc3cb9b75d61eb4feb0b63c148c691b
2,896,67.47843508,856,https://ergotokens.org/#/?token=87d3799c003d3aa1ab9548c47ad935219e73dd955862fa3fb6956cd114305d7f
2,897,61.69003223,1248,https://ergotokens.org/#/?token=87f6fd0128b6a3382947115dac85ce664496c40e005562ff335f6b6aa849b43f
2,898,63.7908895,1108,https://ergotokens.org/#/?token=8b034c885dae6a406dec2f640b6c00a89d2bf5816b8f29baaa87702f27b78691
2,899,69.40380749,697,https://ergotokens.org/#/?token=8d8ddc7450596fbf1721bfac2d4c12e4d99dd2480afd04dd7bc59282547e56c8
2,900,68.75406369,745,https://ergotokens.org/#/?token=8d93b54c8ca798a47bdd97afe0c76cea46fdcf3597afc1e9b90e6825372303eb
2,901,74.91590047,393,https://ergotokens.org/#/?token=8dc42a9d0d876b5c5ea7620237cab969b563638d3d6a0d51ffbc53ca5bc8ece6
2,902,60.21856577,1344,https://ergotokens.org/#/?token=8dda4f3df925bb4c774ea8bc9c2d7922d84396dd08a584454f917d2a4ecd1571
2,903,63.26643662,1140,https://ergotokens.org/#/?token=8e42f722117b8a78b5707a4e395aa68d18d86327fd09d2f8dcf21e138da93726
2,904,62.09210763,1220,https://ergotokens.org/#/?token=8e8b410db8cf6051ac3c1c5bab10d1e6feb1028e9a61e788d4b2308490b0bff3
2,905,57.97551496,1450,https://ergotokens.org/#/?token=8f6ff09484281dc32c9ad944bfdf0d65b8d3d2e78a44af614b32e426a8d49fe5
2,906,68.69778898,749,https://ergotokens.org/#/?token=9354c19d525f7f2765cb33e2ec7bec18d86f7750058505d4c651fa3b34f6744f
2,907,68.20291092,791,https://ergotokens.org/#/?token=938a440ac2a48387abce90fddfacbb5cbfc0fd613f43a8e6786279a21ea2b664
2,908,71.94060438,545,https://ergotokens.org/#/?token=95783ec85aa0367d67af2fae5489305807594a7d9b26c28f8e38268633b3a172
2,909,58.64561053,1422,https://ergotokens.org/#/?token=96f24315951aebd5448ceebed93936b4d0d82d5d4dbeb05bf56ec2876bc82175
2,910,62.06598371,1223,https://ergotokens.org/#/?token=9763190162aaf1be7c3f23e3b12375277c320cded9919a46711994976d2f67a2
2,911,96.47449862,6,https://ergotokens.org/#/?token=9863d48ea0f806568d8efa87a2a8d20fc34629f701462ff414007a385ccbd9bf
2,912,68.32144425,779,https://ergotokens.org/#/?token=99397d03feaa00143d4aa42a122916eb57ce86e1815bcf5a395ba2f4c26737e6
2,913,66.72654258,913,https://ergotokens.org/#/?token=998d07265d54be14d16d6b96cb055060434e1fa2fda8c389096eb55716d3b894
2,914,88.77722869,46,https://ergotokens.org/#/?token=99e78d33623e978cdef957ee22d76d47ec40a7f68e9745b35a5bc791c7d5f81f
2,915,67.66345878,838,https://ergotokens.org/#/?token=9a26b03d8dce7087f9f05fc0406f976d086d27e8804114a4e0d681ee01fd0fc2
2,916,67.9607414,816,https://ergotokens.org/#/?token=9be3cf7bfb6b326b8dd979e60b5fc39fc8ab5952aaf6c0e5b93f898196d60c97
2,917,63.15565358,1148,https://ergotokens.org/#/?token=9c10af3caeaea90beac1558a0e3f2942bbd83f659bf3e4b4ed58216648030b76
2,918,73.14531444,466,https://ergotokens.org/#/?token=9e181498f5f6635deeae0fb928dbebf3708cd5a5930f69c369186527dcaea804
2,919,68.35919342,778,https://ergotokens.org/#/?token=9ff6a4f404dc427a58baa318e9011e0573da99923ff1dc6c30bbb8578dbb0641
2,920,63.00075585,1163,https://ergotokens.org/#/?token=a0338da53a4128af440c35069cdfbd29cbaec6366235cbc65ea8f3faae384bcc
2,921,72.71071124,491,https://ergotokens.org/#/?token=a0be6f1498f628c24ed85003a8287f4c1fd9ebc3cead000f3d116b14b2510c35
2,922,64.89606218,1037,https://ergotokens.org/#/?token=a17d7b0f111ac78a5fea2d2451f681994cb25fae4ab7d61b448f37ba56b5e748
2,923,70.36349456,637,https://ergotokens.org/#/?token=a1ab67e664167fd980e9923451f9529489a1622db47665d2df9e8382919f3780
2,924,77.83169498,271,https://ergotokens.org/#/?token=a34aa76ee55ebc2677d6098cf3e7ace85d5807a3a759add494215ae6459fb307
2,925,65.71416066,980,https://ergotokens.org/#/?token=a46165abe3bc6a6f93bc8d3ee5866e0d3463ea4e1230cf50b95dc0e255ac9b83
2,926,59.44751021,1386,https://ergotokens.org/#/?token=a47a2996cfb579160c596a4e5098bd3dee6b55fcd2ee11c7764083ec628d4182
2,927,79.46520472,218,https://ergotokens.org/#/?token=a6bc00a4832bacccc19a846af31575f235ba64340832022f7a494b06fe501de4
2,928,64.69781621,1056,https://ergotokens.org/#/?token=a76e4efbb0e62731e83b6eb8fce9a8e26bb01beb5288b84da2daa570066571e7
2,929,78.45514602,249,https://ergotokens.org/#/?token=a779f087553991ab0959b47a60f25b4e40ca682247e66ecaeb3cddaa208ce60e
2,930,71.50828001,573,https://ergotokens.org/#/?token=a7c203ec03f38816d7732abe47832368e3dd93dc6eec772ea83a934b7990cb1b
2,931,62.0455573,1224,https://ergotokens.org/#/?token=a81ef366641efead795c3633526b412593841abe58f3696de55e367f723a1d36
2,932,65.2298832,1008,https://ergotokens.org/#/?token=aa89de4a2a4332953e6ab5114d3cca145f8b4ec732d83f1a41be60b7eb0b1eb0
2,933,70.01387019,657,https://ergotokens.org/#/?token=ad8bf91001ab7dd69d6cb7a0081208f80f0683969fc6d390209a5d3aca614531
2,934,64.85405017,1044,https://ergotokens.org/#/?token=aeafb5513429794ce81ede1f29dfd3a384345d98d52ce50574625457d9f5308d
2,935,72.0508103,538,https://ergotokens.org/#/?token=b309ad4b025b90429c3e516489baa891b0d2a473a37bde32a3d5f1f681164721
2,936,60.80401458,1305,https://ergotokens.org/#/?token=b493399c95dbafd9408f6c3651ff1c88cb85ab3fd394d5382170580ce4518049
2,937,65.82234629,967,https://ergotokens.org/#/?token=b72bdcf86295e41a046ddf5dcf0f5e96a634e74eca4ac6fb135e7f038d425407
2,938,78.07906109,265,https://ergotokens.org/#/?token=b7cdc600cb7515600ecbc99afb4d50fef3f9acb39f092f4583e83ede87295483
2,939,77.29512473,288,https://ergotokens.org/#/?token=b8544484456e3e788e8c6eae72cc0f928ceb4bae0877560923cd9df8b6aa4fcc
2,940,67.28629576,871,https://ergotokens.org/#/?token=b88d217951d720cb574560c671cdcf814758d233a84060cdb85fa0f1513c6d35
2,941,101.6991272,2,https://ergotokens.org/#/?token=ba9f59d966c74c3c2668879c4ba6be39d4490ef205f6726046643a486e7ff53e
2,942,93.01298411,19,https://ergotokens.org/#/?token=bb13c0d72717f43fc4447e340f6e6d503bbea841e2490e8d1903545d6483aa26
2,943,65.78741676,975,https://ergotokens.org/#/?token=bcfebded7a1718665580ec594a2481a4b04bbb40c8d50421bfcf3999013395ed
2,944,64.44536458,1067,https://ergotokens.org/#/?token=bfda9f1cf077301c642a0e9eefa40bd041701a6d7f1cf7142050ee1a8ba1f0fb
2,945,72.79208839,485,https://ergotokens.org/#/?token=c0f4938133385ce7623867dd739f9a5e112a135e63061f0f6000a64464c900ec
2,946,65.84191959,965,https://ergotokens.org/#/?token=c26ab3001357196e5277c7b89a75eb7f716e502fb34a6782979cf9d3fa4096d0
2,947,68.65770254,752,https://ergotokens.org/#/?token=c5691a62961e8be0ba7617ad81b77eec6ebcff9c6c52c37026a45d408671f855
2,948,58.47012127,1428,https://ergotokens.org/#/?token=c66895a8882e39c69fcd2a8deb1c5e00c8bc7ff2c47fa2ed6cd2cd04a12f3d47
2,949,61.11567146,1289,https://ergotokens.org/#/?token=c8979b9f66c9dfd199e6b2443487581105a3283ed23e0fd27c6864df0e356a34
2,950,68.70687702,748,https://ergotokens.org/#/?token=c8c11bea1850cb1e9d2f75b4bc616e2be102a8224bc6b52675b14d0b1d957832
2,951,69.1753445,712,https://ergotokens.org/#/?token=cc3d186715f304bac89ec01f043d3a81d1be90655cdee9a5712272cce633cfad
2,952,79.02948313,232,https://ergotokens.org/#/?token=cd9896c6a3d494212184909f3fa89f9b0a72619589e094e8f801109c5e392685
